Time,10000.0,12500.0,15000.0,17500.0,20000.0,22500.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,77500.0,80000.0,82500.0,85000.0,87500.0,90000.0
2021-06-25 00:00:00,-8.52044356378513e-06,-7.1511557623633785e-06,-5.184146472155659e-06,3.2849755016472096e-05,4.6292585369012706e-05,5.9744179106445904e-05,6.108441544641254e-05,1.3754761106691412e-05,-4.860823512135067e-06,-1.7103401976935403e-07,2.2015914629427166e-05,3.6023120430427075e-05,4.222159020294476e-05,4.4460940377453917e-05,4.8733826947306275e-05,5.402181416519228e-05,5.778567162238791e-05,5.937963719964882e-05,6.0169151439982014e-05,6.078792928525172e-05,6.266355416482246e-05,6.521437535899568e-05,7.106378693642428e-05
2021-06-25 01:00:00,-6.920902714321453e-06,-3.1171319847266596e-06,1.4843119958823224e-06,4.091979593857767e-05,8.677191638416095e-05,0.00010084145052122392,9.888769134711876e-05,5.404775496383373e-05,2.2560015827459285e-05,1.403397027426806e-05,2.6094891537937528e-05,3.7433042545721516e-05,4.293727587203973e-05,4.538701333689293e-05,5.003548205778577e-05,5.5064639482931466e-05,6.049060476940756e-05,6.36083672636931e-05,6.605922501352037e-05,6.822545994974446e-05,7.164328016000455e-05,7.599127507294207e-05,8.3675457420182e-05
2021-06-25 02:00:00,-4.040863638825924e-06,-2.3810596469621904e-06,2.4352866582191747e-06,4.355795432583412e-05,0.00011500098341110391,0.00014681458276071728,0.00014457109136273608,9.564505550987303e-05,4.853250336065539e-05,2.704456065246886e-05,3.3376560679550504e-05,4.07262788608498e-05,4.5004872422708116e-05,4.78511162621729e-05,5.2649747153930884e-05,5.875410443952144e-05,6.527853627627299e-05,6.891173629232109e-05,7.224372784039134e-05,7.530852645108291e-05,7.979824477974004e-05,8.55840830563057e-05,9.430175739589473e-05
2021-06-25 03:00:00,-2.4286657035634263e-06,-1.2431516464853295e-06,8.945550344902244e-06,5.698574438539654e-05,0.0001460818319518553,0.00019318125978648367,0.00019064124785950903,0.00012682135516684832,6.936760153351194e-05,3.805173237387254e-05,3.954807619367074e-05,4.363407992599539e-05,4.6998308608620924e-05,5.0642546296706806e-05,5.5541027075286e-05,6.152888078701395e-05,6.808509802079116e-05,7.19533533994602e-05,7.590961542989389e-05,7.983181882979653e-05,8.50900934941612e-05,9.124801375440382e-05,9.981434354410102e-05
2021-06-25 04:00:00,-3.997922286716856e-06,-1.8460849203748256e-06,1.3447507514887416e-05,7.009426613115899e-05,0.00016933095180604132,0.000225613278982412,0.00022697921075813518,0.0001584425035189996,8.801265883373999e-05,4.991049497899216e-05,4.5578390499291035e-05,4.711241865412747e-05,5.039293841189243e-05,5.4478726535711824e-05,5.95608681430502e-05,6.59767207027753e-05,7.198305719038102e-05,7.539384028411203e-05,7.928895382692187e-05,8.357845390834981e-05,8.978280010011087e-05,9.732503874159098e-05,0.00010697762530708098
2021-06-25 05:00:00,-5.314436094703836e-06,-1.1084200004422414e-06,1.7078109560974976e-05,8.233576799881276e-05,0.00019056232964167086,0.0002531729305370275,0.00025470240362245375,0.0001846211366153643,0.00010048621553451432,6.0921793716071e-05,5.3157560943348086e-05,5.351214123298168e-05,5.5791786710028124e-05,6.006888831569346e-05,6.563327737235837e-05,7.18121694302106e-05,7.653979276140248e-05,7.944268117651347e-05,8.269272625420645e-05,8.700617607992362e-05,9.359306729317451e-05,0.00010198097908131134,0.00011211480717329555
2021-06-25 06:00:00,-4.343672179813134e-06,-4.1627002343805694e-07,2.1594583877645912e-05,8.874912695159315e-05,0.00020897402933951596,0.0002801201917635155,0.000278778604866237,0.0002005479994792983,0.0001115747615300523,7.100161813522578e-05,5.914069945211256e-05,5.8083221232677956e-05,6.018633560548687e-05,6.514931480029295e-05,7.062595852817758e-05,7.546242013616303e-05,7.836535623085461e-05,8.031152800285255e-05,8.23035676388967e-05,8.586115003554034e-05,9.216331001275355e-05,0.00010083395109479022,0.00011130643665446556
2021-06-25 07:00:00,-2.928104114274097e-06,-4.138907821486584e-07,2.8669056465196142e-05,9.934771684817871e-05,0.0002308930903546372,0.00030583752125109306,0.00030182059749347707,0.00021384426883056887,0.00012275733520291052,7.920029873849523e-05,6.320178196750081e-05,6.0798531374530826e-05,6.358961485436399e-05,6.912469078494248e-05,7.36033998809693e-05,7.66833603308086e-05,7.821135338170504e-05,7.952167120021524e-05,8.066257615788556e-05,8.335685040712569e-05,8.908715963819554e-05,9.71606243359061e-05,0.00010620846748836757
2021-06-25 08:00:00,-2.278781685466254e-06,3.801117129186891e-07,3.46181146015755e-05,0.00011310817106820287,0.00025086102184893223,0.00032401347665121394,0.00031880345224611457,0.00022668516757729732,0.00013551111320676297,8.64682000502842e-05,6.648885180928651e-05,6.300437623405285e-05,6.652815024146957e-05,7.264968733734707e-05,7.62112993976052e-05,7.750005827288078e-05,7.772823411980312e-05,7.871328117366016e-05,7.976248594747757e-05,8.225242376135851e-05,8.732830410955233e-05,9.405766844281873e-05,0.00010188799285324666
